//////////// EXTRASUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
96 150 184	30 166 217	255 255 255	0 0 0	0 0 0	0 0 0	5 0 0	1 1 0.3 200 100 0 400 100 1	0 0 0	0 0 0	85 85 65 240	127 192 192 192	127 192 192 192	0 90 0 0
//5AM
128 153 186	93 153 199	255 255 255	0 20 20	0 31 32	255 128 0	255 128 0	0 1 0.2 150 100 0 400 100 1	35 9 10	27 30 36	53 104 104 240	127 130 94 81	127 128 115 83	0 90 0 0
//6AM
160 209 254	53 123 239	255 255 255	90 205 255	200 144 85	255 128 0	255 128 0	8.4 1 0.3 140 93 0 800 100 0.8	100 34 25	120 92 88	90 170 170 240	127 86 86 86	127 149 94 0	25 120 0 0
//7AM
166 212 255	42 119 250	255 255 255	84 101 84	132 146 124	255 255 255	255 255 255	2.2 1 0.3 100 50 75 800 100 0.5	120 40 40	159 142 106	140 165 189 240	127 133 106 70	127 96 61 15	25 180 0 0
//Midday
138 167 255	255 216 117	255 255 255	84 101 84	132 146 124	255 255 255	255 255 255	1.1 1 0 236 0 190 800 10 0	44 34 23	145 164 183	140 165 189 240	127 66 66 48	127 166 129 60	25 180 0 0
//7PM
166 224 255	255 255 0	255 255 255	84 101 84	132 146 124	222 88 0	122 55 0	3.9 1 0 110 40 75 800 10 0.8	120 40 40	200 123 96	50 97 97 240	127 124 124 107	127 86 50 10	25 180 0 0
//8PM
166 224 255	255 255 0	255 255 255	181 150 84	167 108 65	255 128 0	255 128 0	2 1 0.4 100 60 0 800 10 1	120 40 40	72 107 159	67 67 67 240	127 81 85 40	127 66 27 0	25 140 0 0
//10PM
96 150 184	30 166 217	255 255 255	137 100 84	60 50 52	255 128 0	5 8 0	1 1 0.3 160 100 0 600 10 1	70 27 10	15 11 34	67 67 62 240	127 209 143 84	127 76 51 0	25 90 0 0
//
//////////// SUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
155 179 88	144 148 180	255 255 255	0 0 0	0 0 0	0 0 0	5 0 0	1 0.4 0.4 200 100 0 800 100 1	0 0 0	0 0 0	82 71 69 240	127 192 192 192	127 192 192 192	55 220 0 0
//5AM
141 163 182	144 148 180	255 255 255	0 0 0	42 42 42	255 128 0	255 128 0	0 0.3 0.8 150 100 0 800 100 1	0 0 0	14 15 18	82 71 69 240	127 130 94 81	127 131 131 131	90 220 0 0
//6AM
141 159 152	247 218 108	255 255 255	90 205 255	200 144 85	255 128 0	255 128 0	1.2 0.5 0.2 140 93 0 800 100 0.8	100 34 25	120 92 88	168 154 132 240	127 86 86 86	127 131 131 131	177 220 0 0
//7AM
255 227 166	250 136 42	255 255 255	56 96 199	111 148 170	215 119 102	221 164 57	2.2 1 0 211 0 149 800 100 0.5	0 0 0	159 142 106	101 160 214 240	127 68 61 32	127 174 137 74	177 220 0 0
//Midday
121 199 191	240 237 209	255 255 255	56 96 199	111 148 170	215 119 102	221 164 57	1.1 1 0 236 0 190 800 10 0	44 34 23	125 167 185	101 160 214 240	127 68 61 32	127 170 134 72	88 220 0 0
//7PM
255 227 166	250 136 42	255 255 255	56 96 199	111 148 170	215 119 102	221 164 57	7.5 1 0 110 40 75 800 100 0.8	120 40 40	155 155 155	101 160 214 240	127 90 111 152	127 114 92 54	88 220 0 0
//8PM
255 227 166	250 136 42	255 255 255	181 150 84	167 118 65	255 128 0	255 128 0	2 1 0.2 100 60 0 800 43 1	0 0 0	163 83 63	67 67 67 240	127 129 93 71	127 66 27 0	177 220 0 0
//10PM
142 159 180	145 148 180	255 255 255	172 143 88	167 118 65	255 128 0	5 8 0	1 0.4 0.4 160 100 0 800 41 1	70 27 10	55 55 55	67 67 62 240	127 129 0 0	127 131 131 131	111 60 0 0
//
//////////// CLOUDY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
30 183 217	30 183 217	255 255 255	10 10 10	10 23 33	10 10 0	10 0 0	1 1 0.2 200 100 0 700 79 1	30 20 0	23 28 30	55 55 66 240	127 124 124 124	127 45 49 32	155 51 0 0
//5AM
90 166 198	90 166 198	255 255 255	10 10 10	10 22 33	10 10 0	10 0 0	1 1 0.1 200 100 0 700 65514 1	70 27 10	23 28 30	55 55 66 240	127 80 85 91	127 98 120 120	155 100 0 0
//6AM
250 253 255	117 172 255	255 255 255	22 22 22	15 25 27	0 0 0	0 0 0	3.4 0.9 0.1 200 100 0 700 90 0.8	100 34 25	23 28 30	77 77 88 240	127 63 80 80	127 122 122 90	155 180 0 0
//7AM
217 185 117	117 172 255	255 255 255	33 60 69	91 104 104	0 0 0	0 0 0	0 0.7 0.1 80 50 0 700 65514 0.5	120 40 40	92 116 125	77 77 88 240	127 88 79 52	127 145 119 121	155 180 0 0
//Midday
121 199 191	240 237 209	255 255 255	33 60 69	91 104 104	10 10 0	10 0 0	2.8 0.5 0.1 80 0 120 700 65514 0.3	120 100 100	92 116 123	125 125 125 240	127 88 79 52	127 145 119 121	155 180 0 0
//7PM
250 253 255	117 172 255	255 255 255	60 69 91	104 104 0	0 0 0	0 0 3	0.5 1 0.1 80 0 0 700 65514 0.8	120 100 100	92 116 123	123 128 134 240	127 88 79 52	127 145 119 121	155 180 0 0
//8PM
99 172 255	255 202 10	255 255 255	34 56 62	62 72 75	0 0 0	0 0 0	0 1 0.1 80 50 0 700 65514 1	120 100 100	46 58 61	122 126 134 240	127 90 90 90	127 90 122 122	155 180 0 0
//10PM
30 183 217	30 183 217	255 255 255	15 15 20	20 22 22	10 10 0	10 0 0	1 1 0.4 200 100 0 700 111 1	70 27 10	23 28 30	10 70 60 240	127 64 64 100	127 69 70 87	155 20 0 0
//
//////////// RAINY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
157 147 160	167 162 169	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	1 1 0.5 200 100 0 650 5 1	30 20 0	0 0 0	59 68 77 240	127 124 124 124	127 16 48 10	155 0 0 0
//5AM
157 147 160	167 162 169	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	0 1 0.6 200 100 0 650 5 1	70 27 10	0 0 0	59 68 77 240	127 124 124 124	127 0 48 20	155 0 0 0
//6AM
139 168 255	252 215 119	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	3.4 0.9 0.4 200 100 0 650 5 0.9	100 34 25	0 0 0	62 72 77 240	127 124 124 124	127 0 48 20	155 0 0 0
//7AM
250 253 255	117 172 255	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	2.5 0.7 0.4 80 80 0 650 5 0.8	120 40 40	0 0 0	107 117 122 240	127 124 124 124	127 0 48 20	155 0 0 0
//Midday
186 196 222	110 202 255	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	1 0.5 0.1 80 50 120 650 5 0.7	120 100 100	0 0 0	141 141 140 240	127 124 124 124	127 30 38 30	155 0 0 0
//7PM
138 167 255	255 216 117	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	3.5 1 0.5 80 50 0 650 5 0.9	120 40 40	0 0 0	116 135 144 240	127 124 124 124	127 10 46 22	155 0 0 0
//8PM
250 253 255	117 172 255	255 255 255	40 40 40	70 70 70	0 0 0	0 0 0	2 1 1 80 80 0 650 5 1	120 40 40	0 0 0	132 176 189 240	127 124 124 124	127 0 48 20	155 0 0 0
//10PM
186 196 222	110 202 255	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1 1 1 200 100 0 650 5 1	70 27 10	0 0 0	161 176 189 240	127 124 124 124	127 0 48 20	155 0 0 0
//
//////////// EXTRASUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
96 150 184	30 166 217	255 255 255	0 0 0	0 0 0	0 0 0	5 0 0	1 1 0.3 200 100 0 400 100 1	0 0 0	0 0 0	85 85 65 240	127 192 192 192	127 192 192 192	0 90 0 0
//5AM
128 153 186	93 153 199	255 255 255	0 20 20	0 31 32	255 128 0	255 128 0	0 1 0.2 150 100 0 400 100 1	35 9 10	27 30 36	53 104 104 240	127 130 94 81	127 128 115 83	0 90 0 0
//6AM
160 209 254	53 123 239	255 255 255	90 205 255	200 144 85	255 128 0	255 128 0	8.4 1 0.3 140 93 0 800 100 0.8	100 34 25	120 92 88	90 170 170 240	127 86 86 86	127 149 94 0	25 120 0 0
//7AM
166 212 255	42 119 250	255 255 255	84 101 84	132 146 124	255 255 255	255 255 255	2.2 1 0.3 100 50 75 800 100 0.5	120 40 40	159 142 106	140 165 189 240	127 133 106 70	127 96 61 15	25 180 0 0
//Midday
138 167 255	255 216 117	255 255 255	84 101 84	132 146 124	255 255 255	255 255 255	1.1 1 0 236 0 190 800 10 0	44 34 23	145 164 183	140 165 189 240	127 66 66 48	127 166 129 60	25 180 0 0
//7PM
166 224 255	255 255 0	255 255 255	84 101 84	132 146 124	222 88 0	122 55 0	3.9 1 0 110 40 75 800 10 0.8	120 40 40	200 123 96	50 97 97 240	127 124 124 107	127 86 50 10	25 180 0 0
//8PM
166 224 255	255 255 0	255 255 255	181 150 84	167 108 65	255 128 0	255 128 0	2 1 0.4 100 60 0 800 10 1	120 40 40	72 107 159	67 67 67 240	127 81 85 40	127 66 27 0	25 140 0 0
//10PM
96 150 184	30 166 217	255 255 255	137 100 84	60 50 52	255 128 0	5 8 0	1 1 0.3 160 100 0 600 10 1	70 27 10	15 11 34	67 67 62 240	127 209 143 84	127 76 51 0	25 90 0 0
//
//////////// SUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
155 179 88	144 148 180	255 255 255	0 0 0	0 0 0	0 0 0	5 0 0	1 0.4 0.4 200 100 0 800 100 1	0 0 0	0 0 0	82 71 69 240	127 192 192 192	127 192 192 192	55 220 0 0
//5AM
141 163 182	144 148 180	255 255 255	0 0 0	42 42 42	255 128 0	255 128 0	0 0.3 0.8 150 100 0 800 100 1	0 0 0	14 15 18	82 71 69 240	127 130 94 81	127 131 131 131	90 220 0 0
//6AM
141 159 152	247 218 108	255 255 255	90 205 255	200 144 85	255 128 0	255 128 0	1.2 0.5 0.2 140 93 0 800 100 0.8	100 34 25	120 92 88	168 154 132 240	127 86 86 86	127 131 131 131	177 220 0 0
//7AM
255 227 166	250 136 42	255 255 255	56 96 199	111 148 170	215 119 102	221 164 57	2.2 1 0 211 0 149 800 100 0.5	0 0 0	159 142 106	101 160 214 240	127 68 61 32	127 174 137 74	177 220 0 0
//Midday
121 199 191	240 237 209	255 255 255	56 96 199	111 148 170	215 119 102	221 164 57	1.1 1 0 236 0 190 800 10 0	44 34 23	125 167 185	101 160 214 240	127 68 61 32	127 170 134 72	88 220 0 0
//7PM
255 227 166	250 136 42	255 255 255	56 96 199	111 148 170	215 119 102	221 164 57	7.5 1 0 110 40 75 800 100 0.8	120 40 40	155 155 155	101 160 214 240	127 90 111 152	127 114 92 54	88 220 0 0
//8PM
255 227 166	250 136 42	255 255 255	181 150 84	167 118 65	255 128 0	255 128 0	2 1 0.2 100 60 0 800 43 1	0 0 0	163 83 63	67 67 67 240	127 129 93 71	127 66 27 0	177 220 0 0
//10PM
142 159 180	145 148 180	255 255 255	172 143 88	167 118 65	255 128 0	5 8 0	1 0.4 0.4 160 100 0 800 41 1	70 27 10	55 55 55	67 67 62 240	127 129 0 0	127 131 131 131	111 60 0 0
//
//////////// SANDSTORM_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
186 196 222	110 202 255	255 255 255	55 55 55	55 55 55	255 255 0	5 0 0	1 1 1 50 100 0 150 65425 1	30 20 0	3 3 3	38 38 55 240	127 64 64 64	127 56 38 0	0 12 0 0
//5AM
157 159 188	140 161 196	255 255 255	105 102 82	105 102 82	255 128 0	255 0 0	0 1 1 50 100 0 150 65425 1	70 27 10	50 43 36	53 62 68 240	127 64 64 64	127 56 38 0	0 12 0 0
//6AM
194 155 114	194 214 176	255 255 255	112 109 89	112 109 89	255 128 0	255 128 0	8.4 1 0 50 100 0 150 65425 0.8	100 34 25	120 92 88	185 160 160 192	127 64 64 64	127 56 32 0	0 12 0 0
//7AM
186 196 222	110 202 255	255 255 255	120 117 96	120 117 96	0 0 0	0 0 0	0 1 0 50 50 0 150 65425 0.5	120 40 40	159 142 106	145 170 170 230	127 64 64 64	127 99 89 77	0 12 0 0
//Midday
186 196 222	110 202 255	255 255 255	166 163 140	166 163 140	0 0 0	0 0 0	0 1 0 50 0 0 150 65425 1	120 100 100	180 255 255	45 90 90 240	127 64 44 33	127 99 99 77	0 44 0 0
//7PM
186 196 222	110 202 255	255 255 255	97 94 78	97 94 78	255 128 0	255 0 0	0 1 1 50 40 0 150 65425 0.8	120 40 40	200 123 96	98 95 87 240	127 64 64 64	127 99 99 99	0 255 0 0
//8PM
152 153 183	146 154 186	255 255 255	87 84 69	87 84 69	255 128 0	155 0 0	2 1 1 50 60 0 150 65425 1	120 40 40	0 0 0	67 67 67 240	127 64 64 64	127 56 38 0	0 255 0 0
//10PM
156 157 187	142 159 194	255 255 255	55 55 55	55 55 55	255 5 8	5 8 0	1 1 1 50 100 0 150 65425 1	70 27 10	0 0 0	67 67 62 240	127 64 64 64	127 56 38 0	0 0 0 0
//
//////////// UNDERWATER
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	1 1 1 200 100 0 300 5 1	30 20 0	0 0 0	59 68 77 192	127 104 136 83	127 24 76 16	255 0 0 0
//5AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	0 1 1 200 100 0 300 5 1	70 27 10	0 0 0	59 68 77 192	127 94 141 95	127 0 70 20	255 0 0 0
//6AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	3.4 0.9 0.9 200 100 0 300 5 0.9	100 34 25	0 0 0	62 72 77 192	127 124 174 110	127 0 64 20	255 0 0 0
//7AM
21 21 21	135 173 197	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	2.5 0.7 0.8 80 80 0 300 5 0.8	120 40 40	0 0 0	107 117 122 192	127 124 153 104	127 0 48 20	255 0 0 0
//Midday
21 21 21	186 186 186	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	1 0.5 0.7 80 50 120 300 5 0.7	120 100 100	0 0 0	141 141 140 255	127 124 143 109	127 0 51 24	255 0 0 0
//7PM
21 21 21	135 173 193	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	3.5 1 1 80 50 0 300 5 0.9	120 40 40	0 0 0	116 135 144 192	127 124 139 85	127 10 46 22	255 0 0 0
//8PM
21 21 21	167 198 223	255 255 255	40 40 40	70 70 70	0 0 0	0 0 0	2 1 1 80 80 0 300 5 1	120 40 40	0 0 0	132 176 189 192	127 63 124 99	127 0 87 20	255 0 0 0
//10PM
21 21 21	167 198 223	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1 1 1 200 100 0 300 5 1	70 27 10	0 0 0	161 176 189 192	127 124 124 91	127 0 85 20	255 0 0 0
//
//////////// EXTRACOLOURS_1
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
153 148 169	158 156 174	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 41	127 64 64 64	0 0 0 0
//5AM
235 160 21	30 183 217	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 0.4 1 200 100 0 400 100 1	30 20 0	3 3 3	65 85 65 147	127 64 64 43	127 73 69 64	0 0 0 0
//6AM
255 227 166	250 136 42	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 64	0 0 0 0
//7AM
255 255 255	255 254 255	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 46	127 65 64 64	0 0 0 0
//Midday
255 242 242	247 240 240	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 87 64 85	127 64 33 33	0 0 0 0
//7PM
250 253 255	117 172 255	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 44 64 87	127 99 99 99	0 0 0 0
//8PM
255 227 166	250 136 42	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 146 64	0 0 0 0
//10PM
0 180 240	0 180 240	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 0.4 0.5 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 96 92 64	0 0 0 0
//
//////////// EXTRACOLOURS_2
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
153 148 169	158 156 174	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 61 53 30	127 64 64 64	0 0 0 0
//5AM
235 160 21	30 183 217	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 73 80	0 0 0 0
//6AM
255 227 166	250 136 42	255 255 255	255 255 255	50 5 50	255 255 0	5 0 0	1 1 1 200 100 0 78 50 1	30 20 0	3 3 3	85 85 65 192	127 64 16 64	127 64 64 64	0 0 0 0
//7AM
255 255 255	255 254 255	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1 1 1 200 0 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 64	0 0 0 0
//Midday
255 242 242	247 240 240	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1 1 1 200 0 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 44 44 44	127 33 64 64	234 0 0 0
//7PM
250 253 255	117 172 255	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 146 64	0 0 0 0
//8PM
255 227 166	250 136 42	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 64	0 0 0 0
//10PM
0 180 240	0 180 240	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 40	0 0 0 0
//
